[rosmaster.main][INFO] 2020-06-16 20:30:33,727: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-06-16 20:30:33,727: Starting ROS Master Node
[rosmaster.master][INFO] 2020-06-16 20:30:35,198: +SERVICE [/robot_state_publisher/get_loggers] /robot_state_publisher http://3ff6fdf48960:43385/
[rosmaster.master][INFO] 2020-06-16 20:30:35,198: +SERVICE [/robot_state_publisher/set_logger_level] /robot_state_publisher http://3ff6fdf48960:43385/
[rosmaster.master][INFO] 2020-06-16 20:30:35,201: +PUB [/tf] /robot_state_publisher http://3ff6fdf48960:43385/
[rosmaster.master][INFO] 2020-06-16 20:30:35,201: +PUB [/tf_static] /robot_state_publisher http://3ff6fdf48960:43385/
[rosmaster.master][INFO] 2020-06-16 20:30:35,204: +SUB [/joint_states] /robot_state_publisher http://3ff6fdf48960:43385/
[rosmaster.master][INFO] 2020-06-16 20:30:35,230: publisherUpdate[/rosout] -> http://3ff6fdf48960:33887/ ['http://3ff6fdf48960:41121/', 'http://3ff6fdf48960:43385/']
[rosmaster.master][INFO] 2020-06-16 20:30:35,250: publisherUpdate[/rosout] -> http://3ff6fdf48960:33887/ ['http://3ff6fdf48960:41121/', 'http://3ff6fdf48960:43385/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:30:35,644: +PUB [/rosout] /racecar_simulator http://3ff6fdf48960:40047/
[rosmaster.master][INFO] 2020-06-16 20:30:35,651: publisherUpdate[/rosout] -> http://3ff6fdf48960:33887/ ['http://3ff6fdf48960:41121/', 'http://3ff6fdf48960:43385/', 'http://3ff6fdf48960:40047/']
[rosmaster.master][INFO] 2020-06-16 20:30:35,737: +SERVICE [/racecar_simulator/get_loggers] /racecar_simulator http://3ff6fdf48960:40047/
[rosmaster.master][INFO] 2020-06-16 20:30:35,739: publisherUpdate[/rosout] -> http://3ff6fdf48960:33887/ ['http://3ff6fdf48960:41121/', 'http://3ff6fdf48960:43385/', 'http://3ff6fdf48960:40047/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:30:35,740: +SERVICE [/racecar_simulator/set_logger_level] /racecar_simulator http://3ff6fdf48960:40047/
[rosmaster.master][INFO] 2020-06-16 20:30:35,742: +PUB [/tf] /racecar_simulator http://3ff6fdf48960:40047/
[rosmaster.master][INFO] 2020-06-16 20:30:35,749: +PUB [/scan] /racecar_simulator http://3ff6fdf48960:40047/
[rosmaster.master][INFO] 2020-06-16 20:30:35,750: +PUB [/odom] /racecar_simulator http://3ff6fdf48960:40047/
[rosmaster.master][INFO] 2020-06-16 20:30:35,752: +SUB [/joy] /racecar_simulator http://3ff6fdf48960:40047/
[rosmaster.master][INFO] 2020-06-16 20:30:35,753: +SUB [/drive] /racecar_simulator http://3ff6fdf48960:40047/
[rosmaster.master][INFO] 2020-06-16 20:30:35,755: +SUB [/map] /racecar_simulator http://3ff6fdf48960:40047/
[rosmaster.master][INFO] 2020-06-16 20:30:35,757: +SUB [/pose] /racecar_simulator http://3ff6fdf48960:40047/
[rosmaster.master][INFO] 2020-06-16 20:30:35,758: +SUB [/initialpose] /racecar_simulator http://3ff6fdf48960:40047/
[rosmaster.master][INFO] 2020-06-16 20:30:36,211: +PUB [/rosout] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:44175/
[rosmaster.master][INFO] 2020-06-16 20:30:36,211: +SERVICE [/static_tf/base_to_laser_tf2/get_loggers] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:44175/
[rosmaster.master][INFO] 2020-06-16 20:30:36,212: +SERVICE [/static_tf/base_to_laser_tf2/set_logger_level] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:44175/
[rosmaster.master][INFO] 2020-06-16 20:30:36,213: +PUB [/tf_static] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:44175/
[rosmaster.master][INFO] 2020-06-16 20:30:36,232: publisherUpdate[/rosout] -> http://3ff6fdf48960:33887/ ['http://3ff6fdf48960:41121/', 'http://3ff6fdf48960:43385/', 'http://3ff6fdf48960:40047/', 'http://3ff6fdf48960:44175/']
[rosmaster.master][INFO] 2020-06-16 20:30:36,252: publisherUpdate[/rosout] -> http://3ff6fdf48960:33887/ ['http://3ff6fdf48960:41121/', 'http://3ff6fdf48960:43385/', 'http://3ff6fdf48960:40047/', 'http://3ff6fdf48960:44175/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:30:36,666: +PUB [/rosout] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:36,666: +SERVICE [/move_base/get_loggers] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:36,667: +SERVICE [/move_base/set_logger_level] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:36,669: +SUB [/tf] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:36,674: +SUB [/tf_static] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:36,721: +PUB [/cmd_vel] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:36,721: +PUB [/move_base/current_goal] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:36,722: +PUB [/move_base/goal] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:36,725: +SUB [/move_base_simple/goal] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:36,742: publisherUpdate[/rosout] -> http://3ff6fdf48960:33887/ ['http://3ff6fdf48960:41121/', 'http://3ff6fdf48960:43385/', 'http://3ff6fdf48960:40047/', 'http://3ff6fdf48960:44175/', 'http://3ff6fdf48960:40751/']
[rosmaster.master][INFO] 2020-06-16 20:30:36,743: publisherUpdate[/rosout] -> http://3ff6fdf48960:33887/ ['http://3ff6fdf48960:41121/', 'http://3ff6fdf48960:43385/', 'http://3ff6fdf48960:40047/', 'http://3ff6fdf48960:44175/', 'http://3ff6fdf48960:40751/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:30:36,959: +PARAM [/move_base/global_costmap/obstacle_layer/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:36,959: -PARAM [/move_base/global_costmap/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:36,961: +PARAM [/move_base/global_costmap/obstacle_layer/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:36,961: -PARAM [/move_base/global_costmap/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:36,964: +PARAM [/move_base/global_costmap/plugins] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:36,975: +SUB [/map] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,191: +PUB [/rosout] /rviz http://3ff6fdf48960:42311/
[rosmaster.master][INFO] 2020-06-16 20:30:37,191: +SERVICE [/rviz/get_loggers] /rviz http://3ff6fdf48960:42311/
[rosmaster.master][INFO] 2020-06-16 20:30:37,191: +SERVICE [/rviz/set_logger_level] /rviz http://3ff6fdf48960:42311/
[rosmaster.master][INFO] 2020-06-16 20:30:37,244: publisherUpdate[/rosout] -> http://3ff6fdf48960:33887/ ['http://3ff6fdf48960:41121/', 'http://3ff6fdf48960:43385/', 'http://3ff6fdf48960:40047/', 'http://3ff6fdf48960:44175/', 'http://3ff6fdf48960:40751/', 'http://3ff6fdf48960:42311/']
[rosmaster.master][INFO] 2020-06-16 20:30:37,244: publisherUpdate[/rosout] -> http://3ff6fdf48960:33887/ ['http://3ff6fdf48960:41121/', 'http://3ff6fdf48960:43385/', 'http://3ff6fdf48960:40047/', 'http://3ff6fdf48960:44175/', 'http://3ff6fdf48960:40751/', 'http://3ff6fdf48960:42311/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:30:37,277: +SERVICE [/move_base/global_costmap/static_layer/set_parameters] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,277: +PUB [/move_base/global_costmap/static_layer/parameter_descriptions] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,278: +PUB [/move_base/global_costmap/static_layer/parameter_updates] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,279: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,279: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,283: +SERVICE [/move_base/global_costmap/obstacle_layer/set_parameters] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,283: +PUB [/move_base/global_costmap/obstacle_layer/parameter_descriptions] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,284: +PUB [/move_base/global_costmap/obstacle_layer/parameter_updates] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,286: +PARAM [/move_base/global_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,286: +PARAM [/move_base/global_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,287: +PARAM [/move_base/global_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,287: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,288: +PARAM [/move_base/global_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,288: +PARAM [/move_base/global_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,289: +PARAM [/move_base/global_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,289: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,291: +SERVICE [/move_base/global_costmap/inflation_layer/set_parameters] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,291: +PUB [/move_base/global_costmap/inflation_layer/parameter_descriptions] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,292: +PUB [/move_base/global_costmap/inflation_layer/parameter_updates] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,293: +PARAM [/move_base/global_costmap/inflation_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,294: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,294: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,295: +PARAM [/move_base/global_costmap/inflation_layer/inflate_unknown] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,295: +PARAM [/move_base/global_costmap/inflation_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,295: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,296: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,296: +PARAM [/move_base/global_costmap/inflation_layer/inflate_unknown] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,300: +SUB [/move_base/global_costmap/footprint] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,301: +PUB [/move_base/global_costmap/footprint] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,303: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,303: +PUB [/move_base/global_costmap/costmap] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,304: +PUB [/move_base/global_costmap/costmap_updates] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,305: +SERVICE [/move_base/global_costmap/set_parameters] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,305: +PUB [/move_base/global_costmap/parameter_descriptions] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,306: +PUB [/move_base/global_costmap/parameter_updates] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,310: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,310: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,311: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,311: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,312: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,312: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,313: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,313: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,314: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,314: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,315: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,315: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,316: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,317: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,317: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,318: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,318: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,319: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,319: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,320: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,320: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,321: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,322: +PUB [/move_base/NavfnROS/plan] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,324: +SERVICE [/move_base/NavfnROS/make_plan] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,330: +PARAM [/move_base/local_costmap/obstacle_layer/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,331: -PARAM [/move_base/local_costmap/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,332: +PARAM [/move_base/local_costmap/obstacle_layer/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,332: -PARAM [/move_base/local_costmap/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,334: +PARAM [/move_base/local_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,334: -PARAM [/move_base/local_costmap/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,335: +PARAM [/move_base/local_costmap/plugins] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,345: publisherUpdate[/move_base/global_costmap/footprint] -> http://3ff6fdf48960:40751/ ['http://3ff6fdf48960:40751/']
[rosmaster.master][INFO] 2020-06-16 20:30:37,366: publisherUpdate[/move_base/global_costmap/footprint] -> http://3ff6fdf48960:40751/ ['http://3ff6fdf48960:40751/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:30:37,442: +SERVICE [/move_base/local_costmap/static_layer/set_parameters] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,443: +PUB [/move_base/local_costmap/static_layer/parameter_descriptions] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,443: +PUB [/move_base/local_costmap/static_layer/parameter_updates] /move_base http://3ff6fdf48960:40751/
[rosmaster.master][INFO] 2020-06-16 20:30:37,444: +PARAM [/move_base/local_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,445: +PARAM [/move_base/local_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:30:37,448: +SERVICE [/move_base/local_costmap/obstacle_layer/set_parameters] /move_base http://3ff6fdf48960:40751/
