[rosmaster.main][INFO] 2020-06-16 20:57:46,058: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-06-16 20:57:46,058: Starting ROS Master Node
[rosmaster.master][INFO] 2020-06-16 20:57:46,592: +PARAM [/move_base/collision_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,593: +PARAM [/move_base/clearing_rotation_allowed] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,593: +PARAM [/racecar_simulator/scan_frame] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,593: +PARAM [/move_base/MpnetLocalPlanner/yaw_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,594: +SUB [/rosout] /rosout http://3ff6fdf48960:39167/
[rosmaster.master][INFO] 2020-06-16 20:57:46,594: +PARAM [/racecar_simulator/wheelbase] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,594: +PARAM [/move_base/local_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,594: +PARAM [/move_base/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,594: +PARAM [/move_base/global_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/move_base/local_costmap/raytrace_range] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/move_base/collision_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/move_base/collision_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/move_base/global_costmap/obstacle_range] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/move_base/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/racecar_simulator/joy] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/move_base/global_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/racecar_simulator/max_steering_angle] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/racecar_simulator/distance_transform_topic] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/move_base/local_costmap/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,595: +PARAM [/racecar_simulator/scan_topic] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,596: +PARAM [/move_base/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,596: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,596: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,596: +PARAM [/racecar_simulator/base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,596: +PARAM [/racecar_simulator/map_free_threshold] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,596: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,596: +PARAM [/racecar_simulator/joy_max_speed] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,596: +PARAM [/racecar_simulator/map_topic] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,596: +PARAM [/move_base/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,596: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,596: +PARAM [/move_base/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,596: +PARAM [/racecar_simulator/odom_topic] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/move_base/base_local_planner] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/racecar_simulator/scan_std_dev] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/move_base/MpnetLocalPlanner/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/racecar_simulator/pose_topic] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/move_base/collision_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/move_base/collision_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/racecar_simulator/max_speed] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/move_base/controller_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/move_base/collision_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:46,597: +PARAM [/move_base/MpnetLocalPlanner/xy_replan_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:57:47,056: +PUB [/rosout] /map_server http://3ff6fdf48960:39347/
[rosmaster.master][INFO] 2020-06-16 20:57:47,057: +SERVICE [/map_server/get_loggers] /map_server http://3ff6fdf48960:39347/
[rosmaster.master][INFO] 2020-06-16 20:57:47,057: +SERVICE [/map_server/set_logger_level] /map_server http://3ff6fdf48960:39347/
[rosmaster.master][INFO] 2020-06-16 20:57:47,060: publisherUpdate[/rosout] -> http://3ff6fdf48960:39167/ ['http://3ff6fdf48960:39347/']
[rosmaster.master][INFO] 2020-06-16 20:57:47,062: +SERVICE [/static_map] /map_server http://3ff6fdf48960:39347/
[rosmaster.master][INFO] 2020-06-16 20:57:47,062: +PUB [/map_metadata] /map_server http://3ff6fdf48960:39347/
[rosmaster.master][INFO] 2020-06-16 20:57:47,063: +PUB [/map] /map_server http://3ff6fdf48960:39347/
[rosmaster.master][INFO] 2020-06-16 20:57:47,084: publisherUpdate[/rosout] -> http://3ff6fdf48960:39167/ ['http://3ff6fdf48960:39347/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:57:47,515: +PUB [/rosout] /robot_state_publisher http://3ff6fdf48960:37491/
[rosmaster.master][INFO] 2020-06-16 20:57:47,516: +SERVICE [/robot_state_publisher/get_loggers] /robot_state_publisher http://3ff6fdf48960:37491/
[rosmaster.master][INFO] 2020-06-16 20:57:47,516: +SERVICE [/robot_state_publisher/set_logger_level] /robot_state_publisher http://3ff6fdf48960:37491/
[rosmaster.master][INFO] 2020-06-16 20:57:47,519: +PUB [/tf] /robot_state_publisher http://3ff6fdf48960:37491/
[rosmaster.master][INFO] 2020-06-16 20:57:47,520: +PUB [/tf_static] /robot_state_publisher http://3ff6fdf48960:37491/
[rosmaster.master][INFO] 2020-06-16 20:57:47,523: +SUB [/joint_states] /robot_state_publisher http://3ff6fdf48960:37491/
[rosmaster.master][INFO] 2020-06-16 20:57:47,561: publisherUpdate[/rosout] -> http://3ff6fdf48960:39167/ ['http://3ff6fdf48960:39347/', 'http://3ff6fdf48960:37491/']
[rosmaster.master][INFO] 2020-06-16 20:57:47,581: publisherUpdate[/rosout] -> http://3ff6fdf48960:39167/ ['http://3ff6fdf48960:39347/', 'http://3ff6fdf48960:37491/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:57:47,966: +PUB [/rosout] /racecar_simulator http://3ff6fdf48960:40459/
[rosmaster.master][INFO] 2020-06-16 20:57:47,967: +SERVICE [/racecar_simulator/get_loggers] /racecar_simulator http://3ff6fdf48960:40459/
[rosmaster.master][INFO] 2020-06-16 20:57:47,967: +SERVICE [/racecar_simulator/set_logger_level] /racecar_simulator http://3ff6fdf48960:40459/
[rosmaster.master][INFO] 2020-06-16 20:57:47,968: +PUB [/tf] /racecar_simulator http://3ff6fdf48960:40459/
[rosmaster.master][INFO] 2020-06-16 20:57:47,976: +PUB [/scan] /racecar_simulator http://3ff6fdf48960:40459/
[rosmaster.master][INFO] 2020-06-16 20:57:47,976: +PUB [/odom] /racecar_simulator http://3ff6fdf48960:40459/
[rosmaster.master][INFO] 2020-06-16 20:57:47,978: +SUB [/joy] /racecar_simulator http://3ff6fdf48960:40459/
[rosmaster.master][INFO] 2020-06-16 20:57:47,980: +SUB [/drive] /racecar_simulator http://3ff6fdf48960:40459/
[rosmaster.master][INFO] 2020-06-16 20:57:47,981: +SUB [/map] /racecar_simulator http://3ff6fdf48960:40459/
[rosmaster.master][INFO] 2020-06-16 20:57:47,982: publisherUpdate[/rosout] -> http://3ff6fdf48960:39167/ ['http://3ff6fdf48960:39347/', 'http://3ff6fdf48960:37491/', 'http://3ff6fdf48960:40459/']
[rosmaster.master][INFO] 2020-06-16 20:57:47,983: publisherUpdate[/rosout] -> http://3ff6fdf48960:39167/ ['http://3ff6fdf48960:39347/', 'http://3ff6fdf48960:37491/', 'http://3ff6fdf48960:40459/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:57:47,984: +SUB [/pose] /racecar_simulator http://3ff6fdf48960:40459/
[rosmaster.master][INFO] 2020-06-16 20:57:47,986: +SUB [/initialpose] /racecar_simulator http://3ff6fdf48960:40459/
[rosmaster.master][INFO] 2020-06-16 20:57:48,429: +PUB [/rosout] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:42233/
[rosmaster.master][INFO] 2020-06-16 20:57:48,430: +SERVICE [/static_tf/base_to_laser_tf2/get_loggers] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:42233/
[rosmaster.master][INFO] 2020-06-16 20:57:48,431: +SERVICE [/static_tf/base_to_laser_tf2/set_logger_level] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:42233/
[rosmaster.master][INFO] 2020-06-16 20:57:48,431: +PUB [/tf_static] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:42233/
[rosmaster.master][INFO] 2020-06-16 20:57:48,463: publisherUpdate[/rosout] -> http://3ff6fdf48960:39167/ ['http://3ff6fdf48960:39347/', 'http://3ff6fdf48960:37491/', 'http://3ff6fdf48960:40459/', 'http://3ff6fdf48960:42233/']
[rosmaster.master][INFO] 2020-06-16 20:57:48,482: publisherUpdate[/rosout] -> http://3ff6fdf48960:39167/ ['http://3ff6fdf48960:39347/', 'http://3ff6fdf48960:37491/', 'http://3ff6fdf48960:40459/', 'http://3ff6fdf48960:42233/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:57:48,884: +PUB [/rosout] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:48,885: publisherUpdate[/rosout] -> http://3ff6fdf48960:39167/ ['http://3ff6fdf48960:39347/', 'http://3ff6fdf48960:37491/', 'http://3ff6fdf48960:40459/', 'http://3ff6fdf48960:42233/', 'http://3ff6fdf48960:45201/']
[rosmaster.master][INFO] 2020-06-16 20:57:48,885: +SERVICE [/move_base/get_loggers] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:48,886: publisherUpdate[/rosout] -> http://3ff6fdf48960:39167/ ['http://3ff6fdf48960:39347/', 'http://3ff6fdf48960:37491/', 'http://3ff6fdf48960:40459/', 'http://3ff6fdf48960:42233/', 'http://3ff6fdf48960:45201/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:57:48,886: +SERVICE [/move_base/set_logger_level] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:48,889: +SUB [/tf] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:48,891: +SUB [/tf_static] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:48,936: +PUB [/cmd_vel] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:48,937: +PUB [/move_base/current_goal] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:48,937: +PUB [/move_base/goal] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:48,939: +SUB [/move_base_simple/goal] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,102: +PARAM [/move_base/global_costmap/obstacle_layer/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,103: -PARAM [/move_base/global_costmap/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,104: +PARAM [/move_base/global_costmap/obstacle_layer/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,104: -PARAM [/move_base/global_costmap/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,106: +PARAM [/move_base/global_costmap/plugins] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,115: +SUB [/map] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,416: +SERVICE [/move_base/global_costmap/static_layer/set_parameters] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,417: +PUB [/move_base/global_costmap/static_layer/parameter_descriptions] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,417: +PUB [/move_base/global_costmap/static_layer/parameter_updates] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,418: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,419: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,422: +SERVICE [/move_base/global_costmap/obstacle_layer/set_parameters] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,423: +PUB [/move_base/global_costmap/obstacle_layer/parameter_descriptions] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,423: +PUB [/move_base/global_costmap/obstacle_layer/parameter_updates] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,425: +PARAM [/move_base/global_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,425: +PARAM [/move_base/global_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,426: +PARAM [/move_base/global_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,426: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,427: +PARAM [/move_base/global_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,427: +PARAM [/move_base/global_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,427: +PARAM [/move_base/global_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,428: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,429: +SERVICE [/move_base/global_costmap/inflation_layer/set_parameters] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,430: +PUB [/move_base/global_costmap/inflation_layer/parameter_descriptions] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,430: +PUB [/move_base/global_costmap/inflation_layer/parameter_updates] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,432: +PARAM [/move_base/global_costmap/inflation_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,433: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,433: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,434: +PARAM [/move_base/global_costmap/inflation_layer/inflate_unknown] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,434: +PARAM [/move_base/global_costmap/inflation_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,435: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,436: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,436: +PARAM [/move_base/global_costmap/inflation_layer/inflate_unknown] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,439: +SUB [/move_base/global_costmap/footprint] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,440: +PUB [/move_base/global_costmap/footprint] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,441: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,442: +PUB [/move_base/global_costmap/costmap] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,442: +PUB [/move_base/global_costmap/costmap_updates] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,443: +SERVICE [/move_base/global_costmap/set_parameters] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,444: +PUB [/move_base/global_costmap/parameter_descriptions] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,444: +PUB [/move_base/global_costmap/parameter_updates] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,447: +PUB [/rosout] /rviz http://3ff6fdf48960:45619/
[rosmaster.master][INFO] 2020-06-16 20:57:49,448: +SERVICE [/rviz/get_loggers] /rviz http://3ff6fdf48960:45619/
[rosmaster.master][INFO] 2020-06-16 20:57:49,449: +SERVICE [/rviz/set_logger_level] /rviz http://3ff6fdf48960:45619/
[rosmaster.master][INFO] 2020-06-16 20:57:49,452: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,452: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,453: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,453: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,454: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,455: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,455: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,456: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,457: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,457: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,458: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,459: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,460: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,460: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,461: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,461: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,462: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,462: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,463: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,463: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,464: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,464: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,466: +PUB [/move_base/NavfnROS/plan] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,468: +SERVICE [/move_base/NavfnROS/make_plan] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,477: +PARAM [/move_base/local_costmap/obstacle_layer/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,477: -PARAM [/move_base/local_costmap/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,479: +PARAM [/move_base/local_costmap/obstacle_layer/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,479: -PARAM [/move_base/local_costmap/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,481: +PARAM [/move_base/local_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,481: -PARAM [/move_base/local_costmap/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,482: +PARAM [/move_base/local_costmap/plugins] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,484: publisherUpdate[/move_base/global_costmap/footprint] -> http://3ff6fdf48960:45201/ ['http://3ff6fdf48960:45201/']
[rosmaster.master][INFO] 2020-06-16 20:57:49,487: publisherUpdate[/rosout] -> http://3ff6fdf48960:39167/ ['http://3ff6fdf48960:39347/', 'http://3ff6fdf48960:37491/', 'http://3ff6fdf48960:40459/', 'http://3ff6fdf48960:42233/', 'http://3ff6fdf48960:45201/', 'http://3ff6fdf48960:45619/']
[rosmaster.master][INFO] 2020-06-16 20:57:49,489: publisherUpdate[/rosout] -> http://3ff6fdf48960:39167/ ['http://3ff6fdf48960:39347/', 'http://3ff6fdf48960:37491/', 'http://3ff6fdf48960:40459/', 'http://3ff6fdf48960:42233/', 'http://3ff6fdf48960:45201/', 'http://3ff6fdf48960:45619/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:57:49,511: publisherUpdate[/move_base/global_costmap/footprint] -> http://3ff6fdf48960:45201/ ['http://3ff6fdf48960:45201/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:57:49,593: +SERVICE [/move_base/local_costmap/static_layer/set_parameters] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,593: +PUB [/move_base/local_costmap/static_layer/parameter_descriptions] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,594: +PUB [/move_base/local_costmap/static_layer/parameter_updates] /move_base http://3ff6fdf48960:45201/
[rosmaster.master][INFO] 2020-06-16 20:57:49,595: +PARAM [/move_base/local_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,595: +PARAM [/move_base/local_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:57:49,598: +SERVICE [/move_base/local_costmap/obstacle_layer/set_parameters] /move_base http://3ff6fdf48960:45201/
