[rosmaster.main][INFO] 2020-06-16 20:33:33,266: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-06-16 20:33:33,266: Starting ROS Master Node
[rosmaster.master][INFO] 2020-06-16 20:33:33,811: +PARAM [/racecar_simulator/map_free_threshold] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,811: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,811: +PARAM [/racecar_simulator/joy_max_speed] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,811: +PARAM [/racecar_simulator/map_topic] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,811: +PARAM [/move_base/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,811: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,811: +PARAM [/move_base/global_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,811: +PARAM [/racecar_simulator/odom_topic] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,811: +PARAM [/move_base/base_local_planner] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,811: +PARAM [/racecar_simulator/scan_std_dev] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,811: +PARAM [/move_base/MpnetLocalPlanner/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,812: +PARAM [/racecar_simulator/pose_topic] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,812: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,812: +PARAM [/move_base/collision_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,812: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,812: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,812: +PARAM [/move_base/collision_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,812: +PARAM [/racecar_simulator/max_speed] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,812: +PARAM [/move_base/controller_frequency] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,812: +PARAM [/move_base/collision_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,812: +PARAM [/move_base/MpnetLocalPlanner/xy_replan_tolerance] by /roslaunch
[rosmaster.master][INFO] 2020-06-16 20:33:33,815: +SERVICE [/rosout/get_loggers] /rosout http://3ff6fdf48960:39519/
[rosmaster.master][INFO] 2020-06-16 20:33:33,815: +SERVICE [/rosout/set_logger_level] /rosout http://3ff6fdf48960:39519/
[rosmaster.master][INFO] 2020-06-16 20:33:33,816: +PUB [/rosout_agg] /rosout http://3ff6fdf48960:39519/
[rosmaster.master][INFO] 2020-06-16 20:33:33,818: +SUB [/rosout] /rosout http://3ff6fdf48960:39519/
[rosmaster.master][INFO] 2020-06-16 20:33:34,305: +PUB [/rosout] /map_server http://3ff6fdf48960:45437/
[rosmaster.master][INFO] 2020-06-16 20:33:34,305: +SERVICE [/map_server/get_loggers] /map_server http://3ff6fdf48960:45437/
[rosmaster.master][INFO] 2020-06-16 20:33:34,306: +SERVICE [/map_server/set_logger_level] /map_server http://3ff6fdf48960:45437/
[rosmaster.master][INFO] 2020-06-16 20:33:34,368: publisherUpdate[/rosout] -> http://3ff6fdf48960:39519/ ['http://3ff6fdf48960:45437/']
[rosmaster.master][INFO] 2020-06-16 20:33:34,413: publisherUpdate[/rosout] -> http://3ff6fdf48960:39519/ ['http://3ff6fdf48960:45437/']: sec=0.04, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:33:34,415: +SERVICE [/static_map] /map_server http://3ff6fdf48960:45437/
[rosmaster.master][INFO] 2020-06-16 20:33:34,415: +PUB [/map_metadata] /map_server http://3ff6fdf48960:45437/
[rosmaster.master][INFO] 2020-06-16 20:33:34,416: +PUB [/map] /map_server http://3ff6fdf48960:45437/
[rosmaster.master][INFO] 2020-06-16 20:33:34,759: +PUB [/rosout] /robot_state_publisher http://3ff6fdf48960:34685/
[rosmaster.master][INFO] 2020-06-16 20:33:34,760: +SERVICE [/robot_state_publisher/get_loggers] /robot_state_publisher http://3ff6fdf48960:34685/
[rosmaster.master][INFO] 2020-06-16 20:33:34,760: +SERVICE [/robot_state_publisher/set_logger_level] /robot_state_publisher http://3ff6fdf48960:34685/
[rosmaster.master][INFO] 2020-06-16 20:33:34,763: +PUB [/tf] /robot_state_publisher http://3ff6fdf48960:34685/
[rosmaster.master][INFO] 2020-06-16 20:33:34,764: +PUB [/tf_static] /robot_state_publisher http://3ff6fdf48960:34685/
[rosmaster.master][INFO] 2020-06-16 20:33:34,767: +SUB [/joint_states] /robot_state_publisher http://3ff6fdf48960:34685/
[rosmaster.master][INFO] 2020-06-16 20:33:34,769: publisherUpdate[/rosout] -> http://3ff6fdf48960:39519/ ['http://3ff6fdf48960:45437/', 'http://3ff6fdf48960:34685/']
[rosmaster.master][INFO] 2020-06-16 20:33:34,789: publisherUpdate[/rosout] -> http://3ff6fdf48960:39519/ ['http://3ff6fdf48960:45437/', 'http://3ff6fdf48960:34685/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:33:35,410: +PUB [/rosout] /racecar_simulator http://3ff6fdf48960:33063/
[rosmaster.master][INFO] 2020-06-16 20:33:35,410: +SERVICE [/racecar_simulator/get_loggers] /racecar_simulator http://3ff6fdf48960:33063/
[rosmaster.master][INFO] 2020-06-16 20:33:35,411: +SERVICE [/racecar_simulator/set_logger_level] /racecar_simulator http://3ff6fdf48960:33063/
[rosmaster.master][INFO] 2020-06-16 20:33:35,411: +PUB [/tf] /racecar_simulator http://3ff6fdf48960:33063/
[rosmaster.master][INFO] 2020-06-16 20:33:35,415: publisherUpdate[/rosout] -> http://3ff6fdf48960:39519/ ['http://3ff6fdf48960:45437/', 'http://3ff6fdf48960:34685/', 'http://3ff6fdf48960:33063/']
[rosmaster.master][INFO] 2020-06-16 20:33:35,416: publisherUpdate[/rosout] -> http://3ff6fdf48960:39519/ ['http://3ff6fdf48960:45437/', 'http://3ff6fdf48960:34685/', 'http://3ff6fdf48960:33063/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:33:35,419: +PUB [/scan] /racecar_simulator http://3ff6fdf48960:33063/
[rosmaster.master][INFO] 2020-06-16 20:33:35,420: +PUB [/odom] /racecar_simulator http://3ff6fdf48960:33063/
[rosmaster.master][INFO] 2020-06-16 20:33:35,422: +SUB [/joy] /racecar_simulator http://3ff6fdf48960:33063/
[rosmaster.master][INFO] 2020-06-16 20:33:35,423: +SUB [/drive] /racecar_simulator http://3ff6fdf48960:33063/
[rosmaster.master][INFO] 2020-06-16 20:33:35,425: +SUB [/map] /racecar_simulator http://3ff6fdf48960:33063/
[rosmaster.master][INFO] 2020-06-16 20:33:35,426: +SUB [/pose] /racecar_simulator http://3ff6fdf48960:33063/
[rosmaster.master][INFO] 2020-06-16 20:33:35,428: +SUB [/initialpose] /racecar_simulator http://3ff6fdf48960:33063/
[rosmaster.master][INFO] 2020-06-16 20:33:35,863: +PUB [/rosout] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:41295/
[rosmaster.master][INFO] 2020-06-16 20:33:35,864: +SERVICE [/static_tf/base_to_laser_tf2/get_loggers] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:41295/
[rosmaster.master][INFO] 2020-06-16 20:33:35,864: +SERVICE [/static_tf/base_to_laser_tf2/set_logger_level] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:41295/
[rosmaster.master][INFO] 2020-06-16 20:33:35,865: +PUB [/tf_static] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:41295/
[rosmaster.master][INFO] 2020-06-16 20:33:35,872: publisherUpdate[/rosout] -> http://3ff6fdf48960:39519/ ['http://3ff6fdf48960:45437/', 'http://3ff6fdf48960:34685/', 'http://3ff6fdf48960:33063/', 'http://3ff6fdf48960:41295/']
[rosmaster.master][INFO] 2020-06-16 20:33:35,895: publisherUpdate[/rosout] -> http://3ff6fdf48960:39519/ ['http://3ff6fdf48960:45437/', 'http://3ff6fdf48960:34685/', 'http://3ff6fdf48960:33063/', 'http://3ff6fdf48960:41295/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:33:36,326: +PUB [/rosout] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,326: +SERVICE [/move_base/get_loggers] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,327: +SERVICE [/move_base/set_logger_level] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,329: +SUB [/tf] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,331: +SUB [/tf_static] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,392: publisherUpdate[/rosout] -> http://3ff6fdf48960:39519/ ['http://3ff6fdf48960:45437/', 'http://3ff6fdf48960:34685/', 'http://3ff6fdf48960:33063/', 'http://3ff6fdf48960:41295/', 'http://3ff6fdf48960:33701/']
[rosmaster.master][INFO] 2020-06-16 20:33:36,393: publisherUpdate[/rosout] -> http://3ff6fdf48960:39519/ ['http://3ff6fdf48960:45437/', 'http://3ff6fdf48960:34685/', 'http://3ff6fdf48960:33063/', 'http://3ff6fdf48960:41295/', 'http://3ff6fdf48960:33701/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:33:36,437: +PUB [/cmd_vel] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,438: +PUB [/move_base/current_goal] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,438: +PUB [/move_base/goal] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,440: +SUB [/move_base_simple/goal] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,607: +PARAM [/move_base/global_costmap/obstacle_layer/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,607: -PARAM [/move_base/global_costmap/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,608: +PARAM [/move_base/global_costmap/obstacle_layer/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,608: -PARAM [/move_base/global_costmap/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,610: +PARAM [/move_base/global_costmap/plugins] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,622: +SUB [/map] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,923: +SERVICE [/move_base/global_costmap/static_layer/set_parameters] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,924: +PUB [/move_base/global_costmap/static_layer/parameter_descriptions] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,925: +PUB [/move_base/global_costmap/static_layer/parameter_updates] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,925: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,926: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,930: +SERVICE [/move_base/global_costmap/obstacle_layer/set_parameters] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,930: +PUB [/move_base/global_costmap/obstacle_layer/parameter_descriptions] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,931: +PUB [/move_base/global_costmap/obstacle_layer/parameter_updates] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,934: +PARAM [/move_base/global_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,934: +PARAM [/move_base/global_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,935: +PARAM [/move_base/global_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,936: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,936: +PARAM [/move_base/global_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,937: +PARAM [/move_base/global_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,937: +PARAM [/move_base/global_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,938: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,940: +SERVICE [/move_base/global_costmap/inflation_layer/set_parameters] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,941: +PUB [/move_base/global_costmap/inflation_layer/parameter_descriptions] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,942: +PUB [/rosout] /rviz http://3ff6fdf48960:39405/
[rosmaster.master][INFO] 2020-06-16 20:33:36,943: +PUB [/move_base/global_costmap/inflation_layer/parameter_updates] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,943: +SERVICE [/rviz/get_loggers] /rviz http://3ff6fdf48960:39405/
[rosmaster.master][INFO] 2020-06-16 20:33:36,945: +SERVICE [/rviz/set_logger_level] /rviz http://3ff6fdf48960:39405/
[rosmaster.master][INFO] 2020-06-16 20:33:36,946: +PARAM [/move_base/global_costmap/inflation_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,947: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,948: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,949: +PARAM [/move_base/global_costmap/inflation_layer/inflate_unknown] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,949: +PARAM [/move_base/global_costmap/inflation_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,950: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,950: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,951: +PARAM [/move_base/global_costmap/inflation_layer/inflate_unknown] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,954: +SUB [/move_base/global_costmap/footprint] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,956: +PUB [/move_base/global_costmap/footprint] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,957: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,958: +PUB [/move_base/global_costmap/costmap] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,958: +PUB [/move_base/global_costmap/costmap_updates] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,959: +SERVICE [/move_base/global_costmap/set_parameters] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,960: +PUB [/move_base/global_costmap/parameter_descriptions] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,960: +PUB [/move_base/global_costmap/parameter_updates] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,965: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,966: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,967: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,967: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,968: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,969: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,969: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,970: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,971: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,971: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,972: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,972: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,973: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,973: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,974: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,975: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,975: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,976: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,976: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,977: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,977: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,978: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,980: +PUB [/move_base/NavfnROS/plan] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,982: +SERVICE [/move_base/NavfnROS/make_plan] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:36,988: +PARAM [/move_base/local_costmap/obstacle_layer/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,988: -PARAM [/move_base/local_costmap/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,989: +PARAM [/move_base/local_costmap/obstacle_layer/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,989: -PARAM [/move_base/local_costmap/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,991: +PARAM [/move_base/local_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,992: -PARAM [/move_base/local_costmap/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,992: +PARAM [/move_base/local_costmap/plugins] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:36,994: publisherUpdate[/rosout] -> http://3ff6fdf48960:39519/ ['http://3ff6fdf48960:45437/', 'http://3ff6fdf48960:34685/', 'http://3ff6fdf48960:33063/', 'http://3ff6fdf48960:41295/', 'http://3ff6fdf48960:33701/', 'http://3ff6fdf48960:39405/']
[rosmaster.master][INFO] 2020-06-16 20:33:36,995: publisherUpdate[/rosout] -> http://3ff6fdf48960:39519/ ['http://3ff6fdf48960:45437/', 'http://3ff6fdf48960:34685/', 'http://3ff6fdf48960:33063/', 'http://3ff6fdf48960:41295/', 'http://3ff6fdf48960:33701/', 'http://3ff6fdf48960:39405/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:33:36,996: publisherUpdate[/move_base/global_costmap/footprint] -> http://3ff6fdf48960:33701/ ['http://3ff6fdf48960:33701/']
[rosmaster.master][INFO] 2020-06-16 20:33:37,021: publisherUpdate[/move_base/global_costmap/footprint] -> http://3ff6fdf48960:33701/ ['http://3ff6fdf48960:33701/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 20:33:37,102: +SERVICE [/move_base/local_costmap/static_layer/set_parameters] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:37,102: +PUB [/move_base/local_costmap/static_layer/parameter_descriptions] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:37,103: +PUB [/move_base/local_costmap/static_layer/parameter_updates] /move_base http://3ff6fdf48960:33701/
[rosmaster.master][INFO] 2020-06-16 20:33:37,104: +PARAM [/move_base/local_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:37,104: +PARAM [/move_base/local_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 20:33:37,107: +SERVICE [/move_base/local_costmap/obstacle_layer/set_parameters] /move_base http://3ff6fdf48960:33701/
