[rosmaster.main][INFO] 2020-06-16 21:03:13,770: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-06-16 21:03:13,770: Starting ROS Master Node
[rosmaster.master][INFO] 2020-06-16 21:03:14,814: +PUB [/map] /map_server http://3ff6fdf48960:34339/
[rosmaster.master][INFO] 2020-06-16 21:03:14,872: publisherUpdate[/rosout] -> http://3ff6fdf48960:39665/ ['http://3ff6fdf48960:34339/']
[rosmaster.master][INFO] 2020-06-16 21:03:14,894: publisherUpdate[/rosout] -> http://3ff6fdf48960:39665/ ['http://3ff6fdf48960:34339/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 21:03:15,265: +PUB [/rosout] /robot_state_publisher http://3ff6fdf48960:36659/
[rosmaster.master][INFO] 2020-06-16 21:03:15,266: +SERVICE [/robot_state_publisher/get_loggers] /robot_state_publisher http://3ff6fdf48960:36659/
[rosmaster.master][INFO] 2020-06-16 21:03:15,266: +SERVICE [/robot_state_publisher/set_logger_level] /robot_state_publisher http://3ff6fdf48960:36659/
[rosmaster.master][INFO] 2020-06-16 21:03:15,269: +PUB [/tf] /robot_state_publisher http://3ff6fdf48960:36659/
[rosmaster.master][INFO] 2020-06-16 21:03:15,270: +PUB [/tf_static] /robot_state_publisher http://3ff6fdf48960:36659/
[rosmaster.master][INFO] 2020-06-16 21:03:15,273: +SUB [/joint_states] /robot_state_publisher http://3ff6fdf48960:36659/
[rosmaster.master][INFO] 2020-06-16 21:03:15,273: publisherUpdate[/rosout] -> http://3ff6fdf48960:39665/ ['http://3ff6fdf48960:34339/', 'http://3ff6fdf48960:36659/']
[rosmaster.master][INFO] 2020-06-16 21:03:15,295: publisherUpdate[/rosout] -> http://3ff6fdf48960:39665/ ['http://3ff6fdf48960:34339/', 'http://3ff6fdf48960:36659/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 21:03:15,716: +PUB [/rosout] /racecar_simulator http://3ff6fdf48960:44265/
[rosmaster.master][INFO] 2020-06-16 21:03:15,716: +SERVICE [/racecar_simulator/get_loggers] /racecar_simulator http://3ff6fdf48960:44265/
[rosmaster.master][INFO] 2020-06-16 21:03:15,717: +SERVICE [/racecar_simulator/set_logger_level] /racecar_simulator http://3ff6fdf48960:44265/
[rosmaster.master][INFO] 2020-06-16 21:03:15,718: +PUB [/tf] /racecar_simulator http://3ff6fdf48960:44265/
[rosmaster.master][INFO] 2020-06-16 21:03:15,726: +PUB [/scan] /racecar_simulator http://3ff6fdf48960:44265/
[rosmaster.master][INFO] 2020-06-16 21:03:15,726: +PUB [/odom] /racecar_simulator http://3ff6fdf48960:44265/
[rosmaster.master][INFO] 2020-06-16 21:03:15,728: +SUB [/joy] /racecar_simulator http://3ff6fdf48960:44265/
[rosmaster.master][INFO] 2020-06-16 21:03:15,730: +SUB [/drive] /racecar_simulator http://3ff6fdf48960:44265/
[rosmaster.master][INFO] 2020-06-16 21:03:15,731: +SUB [/map] /racecar_simulator http://3ff6fdf48960:44265/
[rosmaster.master][INFO] 2020-06-16 21:03:15,734: +SUB [/pose] /racecar_simulator http://3ff6fdf48960:44265/
[rosmaster.master][INFO] 2020-06-16 21:03:15,736: +SUB [/initialpose] /racecar_simulator http://3ff6fdf48960:44265/
[rosmaster.master][INFO] 2020-06-16 21:03:15,775: publisherUpdate[/rosout] -> http://3ff6fdf48960:39665/ ['http://3ff6fdf48960:34339/', 'http://3ff6fdf48960:36659/', 'http://3ff6fdf48960:44265/']
[rosmaster.master][INFO] 2020-06-16 21:03:15,795: publisherUpdate[/rosout] -> http://3ff6fdf48960:39665/ ['http://3ff6fdf48960:34339/', 'http://3ff6fdf48960:36659/', 'http://3ff6fdf48960:44265/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 21:03:16,189: +PUB [/rosout] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:46759/
[rosmaster.master][INFO] 2020-06-16 21:03:16,189: +SERVICE [/static_tf/base_to_laser_tf2/get_loggers] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:46759/
[rosmaster.master][INFO] 2020-06-16 21:03:16,190: +SERVICE [/static_tf/base_to_laser_tf2/set_logger_level] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:46759/
[rosmaster.master][INFO] 2020-06-16 21:03:16,191: +PUB [/tf_static] /static_tf/base_to_laser_tf2 http://3ff6fdf48960:46759/
[rosmaster.master][INFO] 2020-06-16 21:03:16,196: publisherUpdate[/rosout] -> http://3ff6fdf48960:39665/ ['http://3ff6fdf48960:34339/', 'http://3ff6fdf48960:36659/', 'http://3ff6fdf48960:44265/', 'http://3ff6fdf48960:46759/']
[rosmaster.master][INFO] 2020-06-16 21:03:16,197: publisherUpdate[/rosout] -> http://3ff6fdf48960:39665/ ['http://3ff6fdf48960:34339/', 'http://3ff6fdf48960:36659/', 'http://3ff6fdf48960:44265/', 'http://3ff6fdf48960:46759/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 21:03:16,651: +PUB [/rosout] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:16,651: +SERVICE [/move_base/get_loggers] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:16,652: +SERVICE [/move_base/set_logger_level] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:16,654: +SUB [/tf] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:16,656: +SUB [/tf_static] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:16,693: +PUB [/cmd_vel] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:16,694: +PUB [/move_base/current_goal] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:16,694: +PUB [/move_base/goal] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:16,696: +SUB [/move_base_simple/goal] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:16,697: publisherUpdate[/rosout] -> http://3ff6fdf48960:39665/ ['http://3ff6fdf48960:34339/', 'http://3ff6fdf48960:36659/', 'http://3ff6fdf48960:44265/', 'http://3ff6fdf48960:46759/', 'http://3ff6fdf48960:43151/']
[rosmaster.master][INFO] 2020-06-16 21:03:16,698: publisherUpdate[/rosout] -> http://3ff6fdf48960:39665/ ['http://3ff6fdf48960:34339/', 'http://3ff6fdf48960:36659/', 'http://3ff6fdf48960:44265/', 'http://3ff6fdf48960:46759/', 'http://3ff6fdf48960:43151/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 21:03:16,913: +PARAM [/move_base/global_costmap/obstacle_layer/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:16,913: -PARAM [/move_base/global_costmap/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:16,914: +PARAM [/move_base/global_costmap/obstacle_layer/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:16,914: -PARAM [/move_base/global_costmap/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:16,916: +PARAM [/move_base/global_costmap/plugins] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:16,925: +SUB [/map] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,189: +PUB [/rosout] /rviz http://3ff6fdf48960:36935/
[rosmaster.master][INFO] 2020-06-16 21:03:17,189: +SERVICE [/rviz/get_loggers] /rviz http://3ff6fdf48960:36935/
[rosmaster.master][INFO] 2020-06-16 21:03:17,190: +SERVICE [/rviz/set_logger_level] /rviz http://3ff6fdf48960:36935/
[rosmaster.master][INFO] 2020-06-16 21:03:17,198: publisherUpdate[/rosout] -> http://3ff6fdf48960:39665/ ['http://3ff6fdf48960:34339/', 'http://3ff6fdf48960:36659/', 'http://3ff6fdf48960:44265/', 'http://3ff6fdf48960:46759/', 'http://3ff6fdf48960:43151/', 'http://3ff6fdf48960:36935/']
[rosmaster.master][INFO] 2020-06-16 21:03:17,199: publisherUpdate[/rosout] -> http://3ff6fdf48960:39665/ ['http://3ff6fdf48960:34339/', 'http://3ff6fdf48960:36659/', 'http://3ff6fdf48960:44265/', 'http://3ff6fdf48960:46759/', 'http://3ff6fdf48960:43151/', 'http://3ff6fdf48960:36935/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 21:03:17,226: +SERVICE [/move_base/global_costmap/static_layer/set_parameters] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,226: +PUB [/move_base/global_costmap/static_layer/parameter_descriptions] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,227: +PUB [/move_base/global_costmap/static_layer/parameter_updates] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,228: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,228: +PARAM [/move_base/global_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,231: +SERVICE [/move_base/global_costmap/obstacle_layer/set_parameters] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,231: +PUB [/move_base/global_costmap/obstacle_layer/parameter_descriptions] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,231: +PUB [/move_base/global_costmap/obstacle_layer/parameter_updates] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,233: +PARAM [/move_base/global_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,233: +PARAM [/move_base/global_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,233: +PARAM [/move_base/global_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,234: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,234: +PARAM [/move_base/global_costmap/obstacle_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,235: +PARAM [/move_base/global_costmap/obstacle_layer/footprint_clearing_enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,235: +PARAM [/move_base/global_costmap/obstacle_layer/max_obstacle_height] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,235: +PARAM [/move_base/global_costmap/obstacle_layer/combination_method] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,237: +SERVICE [/move_base/global_costmap/inflation_layer/set_parameters] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,237: +PUB [/move_base/global_costmap/inflation_layer/parameter_descriptions] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,238: +PUB [/move_base/global_costmap/inflation_layer/parameter_updates] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,239: +PARAM [/move_base/global_costmap/inflation_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,240: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,240: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,240: +PARAM [/move_base/global_costmap/inflation_layer/inflate_unknown] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,241: +PARAM [/move_base/global_costmap/inflation_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,241: +PARAM [/move_base/global_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,242: +PARAM [/move_base/global_costmap/inflation_layer/inflation_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,242: +PARAM [/move_base/global_costmap/inflation_layer/inflate_unknown] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,244: +SUB [/move_base/global_costmap/footprint] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,245: +PUB [/move_base/global_costmap/footprint] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,246: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,247: +PUB [/move_base/global_costmap/costmap] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,247: +PUB [/move_base/global_costmap/costmap_updates] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,248: +SERVICE [/move_base/global_costmap/set_parameters] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,248: +PUB [/move_base/global_costmap/parameter_descriptions] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,248: +PUB [/move_base/global_costmap/parameter_updates] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,253: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,253: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,253: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,254: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,254: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,255: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,255: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,255: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,256: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,256: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,256: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,257: +PARAM [/move_base/global_costmap/transform_tolerance] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,257: +PARAM [/move_base/global_costmap/update_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,258: +PARAM [/move_base/global_costmap/publish_frequency] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,258: +PARAM [/move_base/global_costmap/width] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,259: +PARAM [/move_base/global_costmap/height] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,259: +PARAM [/move_base/global_costmap/resolution] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,259: +PARAM [/move_base/global_costmap/origin_x] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,260: +PARAM [/move_base/global_costmap/origin_y] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,260: +PARAM [/move_base/global_costmap/footprint] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,261: +PARAM [/move_base/global_costmap/robot_radius] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,261: +PARAM [/move_base/global_costmap/footprint_padding] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,263: +PUB [/move_base/NavfnROS/plan] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,265: +SERVICE [/move_base/NavfnROS/make_plan] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,272: +PARAM [/move_base/local_costmap/obstacle_layer/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,272: -PARAM [/move_base/local_costmap/raytrace_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,274: +PARAM [/move_base/local_costmap/obstacle_layer/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,274: -PARAM [/move_base/local_costmap/obstacle_range] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,277: +PARAM [/move_base/local_costmap/inflation_layer/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,277: -PARAM [/move_base/local_costmap/cost_scaling_factor] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,278: +PARAM [/move_base/local_costmap/plugins] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,298: publisherUpdate[/move_base/global_costmap/footprint] -> http://3ff6fdf48960:43151/ ['http://3ff6fdf48960:43151/']
[rosmaster.master][INFO] 2020-06-16 21:03:17,321: publisherUpdate[/move_base/global_costmap/footprint] -> http://3ff6fdf48960:43151/ ['http://3ff6fdf48960:43151/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2020-06-16 21:03:17,386: +SERVICE [/move_base/local_costmap/static_layer/set_parameters] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,387: +PUB [/move_base/local_costmap/static_layer/parameter_descriptions] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,387: +PUB [/move_base/local_costmap/static_layer/parameter_updates] /move_base http://3ff6fdf48960:43151/
[rosmaster.master][INFO] 2020-06-16 21:03:17,388: +PARAM [/move_base/local_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,388: +PARAM [/move_base/local_costmap/static_layer/enabled] by /move_base
[rosmaster.master][INFO] 2020-06-16 21:03:17,391: +SERVICE [/move_base/local_costmap/obstacle_layer/set_parameters] /move_base http://3ff6fdf48960:43151/
